class_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312
102,0,2.836879433,0,0,0,0,77.30496454,19.85815603,0,0,37.98449612,0,0,1.550387597,55.03875969,0,0,0,0,0,31.78294574,37.98449612,0,17.82945736,0,37.71929825,0,0,2.631578947,57.01754386,1.754385965,0,0,0,0,28.94736842,24.56140351,0,26.31578947,0,4.316546763,0,0,1.438848921,55.39568345,7.913669065,0,0,0,0,3.597122302,47.48201439,0,26.61870504,72.3880597,0,5.970149254,21.64179104,0,23.91304348,0,0,2.173913043,65.2173913,0,0,0,0,0,19.56521739,15.2173913,0,23.91304348,0.763358779,3.816793893,78.6259542,6.870229008,9.160305344,0.763358779,0,36.14457831,0,0,0,60.24096386,0,0,0,0,0,25.30120482,2.409638554,0,10.84337349,0,14.28571429,12.03007519,0,0,5.263157895,9.77443609,48.87218045,5.263157895,1.503759399,6.015037594,0,0.757575758,0,0,2.272727273,66.66666667,2.272727273,0,0,0,0,2.272727273,43.93939394,0,22.72727273,0,3.289473684,0,0,0,59.86842105,2.631578947,0,0,0,0,5.263157895,35.52631579,0,22.36842105,0,3.355704698,0,1.342281879,1.342281879,0,0,0,0,0,95.97315436,0,0,1.342281879,27.89115646,0,73.46938776,0,27.81456954,0,0,1.324503311,54.96688742,0,0,0,0,0,19.20529801,1.324503311,0,19.20529801,0,36.97478992,0,0,0,49.57983193,0,0,0,0,0,28.57142857,7.56302521,0,14.28571429,0,23.57142857,0,0,2.142857143,63.57142857,1.428571429,0,0,0,0,8.571428571,10.71428571,0,25.71428571,0,0.724637681,0,0,1.449275362,51.44927536,6.52173913,0,1.449275362,0,0,3.623188406,42.02898551,0,28.98550725,47.56097561,32.92682927,9.756097561,7.317073171,7.317073171,2.23880597,58.95522388,0,10.44776119,28.35820896,0,0,0,0,0,0,6.569343066,0.729927007,2.919708029,11.67883212,4.379562044,1.459854015,5.839416058,66.42335766,52.08333333,0,16.66666667,31.25,52.17391304,2.608695652,19.13043478,26.08695652,77.69784173,0,3.597122302,18.70503597,0,35.09933775,0,0,1.986754967,57.61589404,1.324503311,0,0,0,0,17.8807947,18.54304636,0,18.54304636,0,8.26446281,0,0,0,44.62809917,0,0,0,0,2.479338843,54.54545455,0,0,1.652892562,0,15.6462585,0,0,1.360544218,23.1292517,2.040816327,0,0,2.040816327,11.56462585,53.06122449,1.360544218,0,11.56462585,0,26.05633803,0,0,2.112676056,59.15492958,0,0,0,0,0,16.90140845,0,0,20.42253521,32.28346457,2.362204724,24.40944882,40.94488189
103,0,4.697986577,0,1.342281879,0,0,73.15436242,20.80536913,0,2.142857143,48.57142857,0,0,0,31.42857143,2.142857143,2.142857143,0,2.142857143,0,36.42857143,19.28571429,1.428571429,31.42857143,2.255639098,43.60902256,0,0,0,32.33082707,2.255639098,2.255639098,0,0,0,36.84210526,21.05263158,2.255639098,27.81954887,2.083333333,19.44444444,0,0,0,11.11111111,4.861111111,0,0,0,11.11111111,13.88888889,47.91666667,2.083333333,43.05555556,76.8707483,2.040816327,6.12244898,14.96598639,2.521008403,40.33613445,0,0,2.521008403,26.8907563,2.521008403,2.521008403,0,0,0,24.3697479,3.361344538,1.680672269,28.57142857,2.362204724,14.96062992,34.64566929,14.17322835,26.77165354,7.086614173,2.803738318,50.46728972,0,0,0,14.95327103,2.803738318,2.803738318,0,0,0,37.38317757,6.542056075,0.934579439,10.28037383,0,5.035971223,6.474820144,0,0,5.755395683,24.46043165,53.23741007,6.474820144,0.71942446,2.158273381,2.097902098,16.08391608,0,0,0,12.58741259,3.496503497,0,0,0,2.797202797,18.88111888,27.97202797,2.097902098,39.86013986,2.040816327,20.40816327,0,0,0,27.89115646,0,0,0,0,0,13.60544218,26.53061224,2.040816327,31.29251701,1.948051948,1.948051948,0,0,8.441558442,0,0,0,1.948051948,0,92.20779221,1.948051948,0,0,16.66666667,6,77.33333333,1.986754967,46.35761589,0,0,0,23.17880795,0,0,0,0,0,23.8410596,0,1.986754967,18.54304636,2.542372881,37.28813559,0,0,0,18.6440678,0,0,0,0,0,38.98305085,9.322033898,0.847457627,27.96610169,2.255639098,36.09022556,0,0,0,31.57894737,1.503759399,1.503759399,0,0,0,18.04511278,6.015037594,2.255639098,29.32330827,2.189781022,9.489051095,0,0,0,10.2189781,3.649635037,0,0,0,12.40875912,12.40875912,47.44525547,0,39.41605839,55.55555556,18.51851852,3.703703704,23.45679012,2.469135802,2.027027027,59.45945946,0,6.081081081,32.43243243,4.137931034,0,2.068965517,0,0,1.379310345,2.75862069,8.275862069,1.379310345,3.448275862,2.068965517,0.689655172,7.586206897,66.20689655,64.03508772,0,16.66666667,19.29824561,57.69230769,0,17.69230769,24.61538462,60.95890411,2.054794521,6.849315068,30.1369863,3.846153846,43.58974359,0,0,0,27.56410256,1.923076923,0,0,1.923076923,5.128205128,26.92307692,19.23076923,1.923076923,30.76923077,2.068965517,10.34482759,0,0,0,23.44827586,3.448275862,0,0,0,2.75862069,64.13793103,4.137931034,0,3.448275862,1.960784314,3.921568627,0,0,1.960784314,16.99346405,0,0,0,5.882352941,0,74.50980392,1.960784314,0,5.22875817,2.027027027,45.27027027,0,0,2.027027027,25,0,0,0,0,0,25,0,2.027027027,21.62162162,34.7826087,0,23.1884058,42.02898551
104,1.973684211,8.552631579,0,0,0,0,79.60526316,9.868421053,0,0,58.99280576,2.158273381,0,0,38.1294964,1.438848921,2.158273381,0,0,2.158273381,30.9352518,25.17985612,0,62.58992806,0,50.34482759,2.75862069,0,0,37.24137931,1.379310345,2.068965517,0,0,4.137931034,23.44827586,17.93103448,0,63.44827586,0,33.33333333,2.272727273,0,0,17.42424242,3.787878788,2.272727273,0,0,0,16.66666667,28.03030303,0,78.78787879,25.56390977,15.03759399,45.86466165,13.53383459,0,49.31506849,2.054794521,0,0,36.98630137,2.054794521,1.369863014,0,0,2.054794521,23.28767123,13.01369863,0,53.42465753,0,6.722689076,45.37815126,3.361344538,37.81512605,6.722689076,0,47.05882353,0,0,0,31.37254902,1.960784314,2.941176471,0,0,2.941176471,26.47058824,14.70588235,0,51.96078431,4.379562044,20.4379562,0,0,0,25.54744526,27.00729927,16.78832117,3.649635037,9.489051095,1.459854015,0,43.28358209,0,0,0,23.13432836,5.970149254,0,2.23880597,0,0,16.41791045,22.3880597,0,73.88059701,0,13.76811594,0,0,0,23.91304348,5.797101449,2.173913043,0,0,0,8.695652174,30.43478261,0,64.49275362,0,5,0,0,1.875,0,0,0,0,1.875,93.125,0,1.25,0.625,32.02614379,1.960784314,69.28104575,0,34.45945946,2.027027027,0,0,39.86486486,2.702702703,2.027027027,0,0,2.027027027,15.54054054,3.378378378,0,48.64864865,0,48.62385321,0,0,0,27.52293578,1.834862385,2.752293578,0,2.752293578,0,26.60550459,15.59633028,0,43.11926606,0,36.30136986,2.054794521,0,0,43.83561644,3.424657534,2.054794521,0,0,2.054794521,10.2739726,1.369863014,0,53.42465753,0,32.0610687,0,0,0,12.21374046,5.34351145,2.290076336,0,0,2.290076336,9.160305344,33.58778626,0,76.33587786,55.12820513,25.64102564,5.128205128,20.51282051,3.846153846,0,61.5942029,2.173913043,5.072463768,31.15942029,2.173913043,4.347826087,0,0,0,1.449275362,5.797101449,10.86956522,2.898550725,0,4.347826087,2.898550725,1.449275362,63.76811594,29.71014493,5.072463768,44.20289855,21.01449275,38.88888889,1.851851852,28.7037037,30.55555556,34.4,11.2,40,14.4,0,49.34210526,1.973684211,0,0,37.5,5.263157895,1.315789474,0,0,1.973684211,17.10526316,20.39473684,0,56.57894737,0,39.09774436,0,0,0,28.57142857,1.503759399,0,0,0,6.015037594,31.57894737,4.511278195,2.255639098,16.54135338,0,32,0,0,0,23.33333333,6.666666667,0,0,0,4,30,0,0,36,0,35.86206897,2.068965517,0,0,40.68965517,3.448275862,0,0,0,0,14.48275862,3.448275862,2.068965517,44.82758621,14.50381679,3.816793893,46.5648855,35.11450382
105,0,0,19.76744186,0,0,0,38.37209302,41.86046512,0,0,56.8627451,6.862745098,0,0,38.23529412,0,0,0,0,0.980392157,39.21568627,22.54901961,0,40.19607843,0.980392157,50.98039216,6.862745098,0,0,39.21568627,7.843137255,0,0,0,2.941176471,37.25490196,28.43137255,0,39.21568627,1.351351351,51.35135135,9.459459459,0,0,32.43243243,1.351351351,0,0,0,4.054054054,29.72972973,20.27027027,0,44.59459459,7.368421053,53.68421053,29.47368421,9.473684211,0,47.31182796,8.602150538,0,0,30.10752688,2.150537634,0,0,0,0,47.31182796,30.10752688,0,34.40860215,0,19.40298507,41.79104478,16.41791045,19.40298507,2.985074627,1.136363636,47.72727273,7.954545455,0,0,32.95454545,2.272727273,0,0,0,0,42.04545455,25,0,29.54545455,32.22222222,7.777777778,2.222222222,3.333333333,1.111111111,25.55555556,11.11111111,7.777777778,2.222222222,14.44444444,4.444444444,3.296703297,48.35164835,3.296703297,0,0,40.65934066,0,0,0,0,1.098901099,32.96703297,25.27472527,0,40.65934066,0,45.45454545,6.818181818,0,0,43.18181818,2.272727273,0,0,0,1.136363636,28.40909091,14.77272727,3.409090909,30.68181818,0,7.777777778,0,0,5.555555556,4.444444444,0,0,0,0,78.88888889,0,2.222222222,3.333333333,6.382978723,3.191489362,91.4893617,0,42.70833333,5.208333333,0,0,36.45833333,2.083333333,1.041666667,0,0,0,31.25,15.625,0,29.16666667,0,47.56097561,8.536585366,0,3.658536585,30.48780488,3.658536585,0,0,0,3.658536585,37.80487805,21.95121951,0,34.14634146,0,41.05263158,5.263157895,0,0,48.42105263,2.105263158,0,0,1.052631579,3.157894737,33.68421053,22.10526316,0,22.10526316,0,43.58974359,6.41025641,0,0,35.8974359,0,0,0,1.282051282,0,28.20512821,17.94871795,0,43.58974359,57.8125,20.3125,4.6875,26.5625,6.25,2.803738318,57.00934579,3.738317757,14.01869159,22.42990654,0,3.738317757,0.934579439,2.803738318,13.08411215,0,2.803738318,20.56074766,0,4.672897196,3.738317757,6.542056075,2.803738318,38.31775701,10.1010101,50.50505051,32.32323232,7.070707071,8.888888889,50,33.33333333,7.777777778,9.090909091,46.75324675,28.57142857,15.58441558,0,56.30252101,6.722689076,3.361344538,0,37.81512605,5.882352941,0,0,0,3.361344538,34.45378151,9.243697479,2.521008403,37.81512605,8.108108108,35.13513514,0,0,0,21.62162162,0,2.702702703,0,0,8.108108108,24.32432432,8.108108108,0,29.72972973,3.529411765,29.41176471,0,0,0,40,0,0,0,1.176470588,0,43.52941176,5.882352941,0,15.29411765,0.961538462,43.26923077,7.692307692,0.961538462,0,38.46153846,2.884615385,0,0,0,0,42.30769231,17.30769231,0,26.92307692,4.854368932,54.36893204,27.18446602,13.59223301
106,0,0,0.641025641,0,0,1.282051282,12.17948718,1.282051282,84.61538462,0,7.258064516,0,0,0,9.677419355,0,0,0.806451613,0,0.806451613,84.67741935,10.48387097,0.806451613,3.225806452,0,0,4.225352113,0,0,2.112676056,0,0.704225352,0.704225352,0,0,92.95774648,5.633802817,2.112676056,2.112676056,2.112676056,0,0,0,0,2.112676056,2.816901408,0,0,2.112676056,0,7.042253521,83.09859155,2.112676056,2.112676056,71.32867133,2.097902098,6.993006993,19.58041958,0.751879699,2.255639098,2.255639098,0,0,2.255639098,0,0,0,0,0,92.48120301,3.007518797,0,4.511278195,0,17.54385965,19.29824561,12.28070175,14.03508772,36.84210526,0,0,1.25,0,0,0,0,3.75,0,0,5,81.25,8.75,7.5,3.75,2.419354839,6.451612903,12.09677419,15.32258065,29.83870968,3.225806452,2.419354839,8.064516129,19.35483871,2.419354839,20.96774194,0,4.054054054,2.027027027,0,0,2.027027027,0,0,0,0.675675676,0,27.7027027,80.40540541,2.702702703,2.027027027,0,0,0,0,0,6.666666667,0,0,0,2.222222222,5.185185185,82.22222222,5.185185185,0,4.444444444,2.127659574,0,0.709219858,4.255319149,2.127659574,0,0,0,2.127659574,20.56737589,85.81560284,0,13.47517731,2.127659574,58.69565217,10.86956522,32.60869565,0,6.993006993,0,2.097902098,0,15.38461538,2.097902098,0,0,2.797202797,2.097902098,64.33566434,30.06993007,0,1.398601399,1.428571429,4.285714286,0,0,0,4.285714286,0,0,1.428571429,5.714285714,0,82.85714286,21.42857143,0,1.428571429,0.689655172,4.137931034,0,0,0,5.517241379,0,0,0,0,2.068965517,85.51724138,17.93103448,2.068965517,2.068965517,0,2.142857143,0,0,0,2.142857143,0.714285714,0,0,0,0,12.14285714,82.85714286,0,2.142857143,45.45454545,28.57142857,7.792207792,10.38961039,10.38961039,14.89361702,13.47517731,2.127659574,68.79432624,0.709219858,28.35820896,2.985074627,0,32.08955224,1.492537313,2.985074627,1.492537313,6.71641791,2.985074627,16.41791045,0,3.731343284,0.746268657,0,78.94736842,2.255639098,4.511278195,14.28571429,62.68656716,4.47761194,16.41791045,16.41791045,79.25925926,0,6.666666667,14.07407407,6.329113924,1.898734177,0,2.53164557,1.898734177,5.063291139,2.53164557,0.632911392,0.632911392,0,2.53164557,85.44303797,63.92405063,0.632911392,3.797468354,1,1,0,3,6,3,19,0,0,1,51,0,0,15,14,0,0,0,0.680272109,8.163265306,4.081632653,22.44897959,1.360544218,0,0,44.89795918,9.523809524,22.44897959,27.21088435,42.85714286,0,3.571428571,0,0,0,17.14285714,1.428571429,0,0,2.142857143,2.142857143,70,14.28571429,0.714285714,5.714285714,69.09090909,0,15.45454545,15.45454545
107,6.25,34.72222222,4.861111111,0,11.11111111,0,43.05555556,0,0,3.246753247,1.948051948,3.896103896,0,0,11.03896104,0,0,0,0,0,96.1038961,0,0,1.948051948,3.246753247,1.298701299,1.948051948,1.298701299,0,7.792207792,0,0,0,0,0.649350649,97.4025974,0,0,3.246753247,1.973684211,3.947368421,3.947368421,1.315789474,0,2.631578947,0,0,0,0,0,94.07894737,0,0,2.631578947,87.33333333,1.333333333,2,9.333333333,3.424657534,2.739726027,4.109589041,0,0,3.424657534,0,0,0,0,0,95.20547945,0,0,2.739726027,3,16,30,31,17,3,0,2.158273381,2.158273381,0,0,2.158273381,0,0,0,0,0,100,0,0,2.158273381,0,0,1.25,1.875,0.625,1.25,8.125,90.625,1.25,0,0,1.960784314,3.921568627,2.614379085,0,0,6.535947712,0,0,0,0,0,94.77124183,1.960784314,0,0,0,1.265822785,1.898734177,0,0,7.594936709,0,0,0,0,0.632911392,93.03797468,1.898734177,0,0,0,0,0,0,2.547770701,0,0,0,0,0,100,0,0,0,75.32467532,3.896103896,22.07792208,0,1.840490798,1.840490798,0,0,6.134969325,0,0,0,0.613496933,0,93.25153374,0,0.613496933,0,2.083333333,4.166666667,2.083333333,0.694444444,0,2.083333333,0,0,0,0,0,95.13888889,0,0.694444444,4.166666667,0,1.242236025,3.105590062,0,0.621118012,6.832298137,0,0,0,0,0,94.40993789,0,0,3.105590062,1.960784314,3.921568627,3.921568627,0,0,1.307189542,0,0,0,0.653594771,0,92.15686275,0,0.653594771,0,65.06024096,16.86746988,12.04819277,8.43373494,6.024096386,10.41666667,34.72222222,1.388888889,50.69444444,2.777777778,0,0,0,0,0,7.299270073,0,19.7080292,4.379562044,27.73722628,13.13868613,11.67883212,0,16.05839416,87.94326241,3.546099291,4.255319149,4.255319149,87.85714286,0,7.857142857,4.285714286,92.15686275,1.307189542,1.960784314,4.575163399,2.994011976,3.592814371,1.796407186,0,0,8.383233533,0,0,0,0,0.598802395,97.60479042,0,0,1.796407186,0,1.973684211,1.973684211,0,0,38.15789474,0,0,0,0.657894737,0,73.02631579,0,0.657894737,9.868421053,0,0,0,0,0,12.42236025,0,0,0,0,0,93.16770186,0,0,0,0,1.234567901,0,0.617283951,0,6.172839506,0,0,0,0,0,95.67901235,0,0,1.851851852,89.33333333,0,4,6.666666667
108,1.550387597,6.976744186,21.70542636,2.325581395,10.07751938,0,16.27906977,11.62790698,29.45736434,0,4.026845638,0,0,0,16.77852349,0,0,0,0,0,87.91946309,0,0,2.013422819,0,5.405405405,0,0,2.027027027,11.48648649,0,0,0,0,2.027027027,89.86486486,7.432432432,0,2.027027027,0,4.47761194,0,0,0,11.19402985,0,0,0,2.23880597,0,84.32835821,2.23880597,4.47761194,0,79.69924812,4.511278195,2.255639098,13.53383459,0,6.428571429,0,0,2.142857143,14.28571429,0,0,0,0,0,88.57142857,23.57142857,0,0,9,15,12,10,27,27,0,5.128205128,0,0,0,16.23931624,2.564102564,0,0,7.692307692,0,84.61538462,0,0,2.564102564,0.709219858,1.418439716,8.510638298,1.418439716,9.929078014,0,6.382978723,68.79432624,4.255319149,0,0,0,7.352941176,0,0,0,13.23529412,0,0,0,0,2.205882353,78.67647059,8.823529412,0,3.676470588,2.054794521,6.849315068,1.369863014,0,0,12.32876712,0,0,0,2.054794521,0,84.24657534,2.054794521,0,2.054794521,0,0,0,0,10.2189781,0,0,0,0,0,91.24087591,4.379562044,0,0,57.14285714,10,32.85714286,0,4.516129032,0,1.935483871,1.935483871,12.90322581,0,0,0,0,1.935483871,82.58064516,1.935483871,0,2.580645161,0,6.4,0,0,2.4,16,0,0,0,0,0,86.4,0,2.4,4.8,0,6.451612903,0,0,0,12.90322581,0,0,0,1.935483871,0,45.80645161,55.48387097,0,5.806451613,0,0.751879699,0,0,0,10.52631579,0,0,0,0,2.255639098,88.72180451,2.255639098,0,2.255639098,34.375,12.5,27.08333333,21.875,6.25,25,25,0,41.66666667,8.333333333,2.877697842,0,0,0,0,5.755395683,7.194244604,5.755395683,0.71942446,38.84892086,10.07194245,4.316546763,5.035971223,19.42446043,64.02877698,0,7.913669065,28.05755396,85.36585366,0,7.317073171,7.317073171,79.23076923,0,4.615384615,16.15384615,0,5.660377358,0,0,1.886792453,8.805031447,0,0,0.628930818,3.773584906,0,87.42138365,11.94968553,0,1.886792453,0,3.649635037,0,0,0,37.22627737,0,0,0,0,0,73.72262774,2.189781022,0,4.379562044,0,0,0,0,0,15.92356688,0,0,0,1.910828025,1.910828025,82.1656051,6.369426752,0,5.095541401,0,9.395973154,0,0,0,12.08053691,0,0,0,0,0,81.20805369,2.684563758,2.013422819,0,84.39716312,0,6.382978723,9.219858156
109,1.875,3.125,0,0,0,0,61.25,33.75,0,0,13.51351351,0,0,0.675675676,12.16216216,32.43243243,0,0,0,49.32432432,84.45945946,0,2.027027027,6.756756757,0,11.85185185,0,0,1.481481481,11.11111111,22.96296296,0,0,0,45.18518519,86.66666667,2.962962963,3.703703704,6.666666667,0,1.351351351,0,0,0,15.54054054,17.56756757,0,2.027027027,6.081081081,35.13513514,53.37837838,54.05405405,6.756756757,12.83783784,40.25974026,1.948051948,3.246753247,54.54545455,0,8.547008547,0,0,2.564102564,9.401709402,6.837606838,0,0,0,8.547008547,81.1965812,0,2.564102564,8.547008547,0,8.403361345,56.30252101,16.80672269,10.08403361,8.403361345,0,6.18556701,3.092783505,0,0,13.40206186,14.43298969,0,0,0,25.77319588,73.19587629,0,1.030927835,10.30927835,0,13.46153846,0,0,1.923076923,0,17.94871795,61.53846154,3.205128205,0,1.923076923,0,2.597402597,0,0,0,16.23376623,8.441558442,0,0,1.948051948,24.02597403,70.77922078,18.18181818,9.090909091,10.38961039,0,1.796407186,0,0,0,4.790419162,3.592814371,0,0,0,3.592814371,80.83832335,7.185628743,1.796407186,1.19760479,0,4.87804878,0,1.219512195,0,1.829268293,0,0,0,1.829268293,90.24390244,0,1.829268293,3.048780488,10,3.75,86.875,0,4.733727811,0,0,0,11.83431953,0,0,0,0,1.775147929,81.06508876,1.775147929,1.775147929,4.733727811,0,10.4,0,0,0,8.8,24.8,0,0,0,44,74.4,6.4,2.4,8.8,0,4.90797546,0,0,0,12.88343558,1.226993865,0,0,3.680981595,4.90797546,80.98159509,0,1.840490798,3.067484663,0,3.496503497,0,0,1.398601399,13.98601399,9.79020979,2.097902098,2.097902098,1.398601399,26.57342657,35.66433566,55.24475524,5.594405594,9.090909091,46.98795181,31.3253012,6.024096386,8.43373494,14.45783133,1.948051948,68.83116883,0,4.545454545,24.67532468,0,1.25,0,0,1.875,0.625,3.125,1.875,3.75,0,5.625,1.875,4.375,75.625,49.13793103,4.310344828,11.20689655,35.34482759,11.11111111,2.222222222,8.148148148,78.51851852,25.34246575,4.109589041,4.794520548,65.75342466,0,9.580838323,0,0,1.796407186,7.784431138,19.16167665,0,1.796407186,1.796407186,35.92814371,85.02994012,14.97005988,0,5.389221557,0,3.246753247,0,0,1.298701299,27.27272727,0,0,0,0,1.948051948,61.68831169,1.298701299,5.194805195,7.142857143,0,4.848484848,0,0,0,12.72727273,3.03030303,0,0,1.818181818,1.818181818,79.39393939,0,1.818181818,2.424242424,0,5.357142857,0,0,0,13.0952381,0,0,0,1.785714286,0,83.33333333,0,0,1.19047619,5.405405405,0.675675676,14.18918919,79.72972973
110,7.142857143,41.42857143,0,5.714285714,9.285714286,0,34.28571429,2.142857143,0,2.112676056,57.04225352,7.042253521,0,0,18.30985915,2.112676056,1.408450704,0.704225352,0,0,50,40.14084507,0,45.77464789,1.379310345,58.62068966,6.896551724,0,0,17.93103448,0,1.379310345,0,0,2.75862069,46.89655172,31.72413793,2.068965517,40.68965517,0.740740741,18.51851852,1.481481481,0,0,25.18518519,2.962962963,0.740740741,0,0,2.962962963,17.03703704,38.51851852,0,65.92592593,26.61870504,24.46043165,41.72661871,7.194244604,0,48.55072464,5.072463768,0.724637681,0,24.63768116,2.173913043,0.724637681,2.173913043,0,0.724637681,52.17391304,36.23188406,0,39.85507246,13.20754717,14.1509434,19.81132075,9.433962264,31.13207547,12.26415094,2.803738318,35.51401869,1.869158879,0,0,31.77570093,2.803738318,0,0,1.869158879,0.934579439,52.3364486,23.36448598,0,18.69158879,17.39130435,4.347826087,25.36231884,2.173913043,2.173913043,21.73913043,10.86956522,2.173913043,10.14492754,36.95652174,0,0.735294118,29.41176471,6.617647059,0,0,24.26470588,0.735294118,0,0.735294118,2.205882353,0.735294118,30.14705882,30.88235294,0,61.76470588,1.428571429,25,5.714285714,0,0,20.71428571,2.142857143,0,0,0,0,35.71428571,32.14285714,0.714285714,45.71428571,0.709219858,0.709219858,0,0,8.510638298,2.836879433,0,0,0,0,90.07092199,14.89361702,2.127659574,4.964539007,80,8.666666667,14.66666667,0,45.32374101,7.913669065,0,0,20.14388489,0,0,0,0,0.71942446,52.51798561,19.42446043,0.71942446,25.17985612,1.785714286,38.39285714,4.464285714,0,0,23.21428571,0,0.892857143,0,0,2.678571429,51.78571429,26.78571429,0,23.21428571,0,54.6875,9.375,0,0,17.1875,0,0,0,0,0.78125,53.125,28.125,0,38.28125,0,10.14492754,2.173913043,0,0,26.8115942,0.724637681,1.449275362,0,0,2.898550725,16.66666667,35.50724638,0,61.5942029,46.15384615,23.07692308,10.25641026,12.82051282,8.974358974,5.714285714,42.85714286,2.142857143,38.57142857,10.71428571,3.846153846,2.307692308,1.538461538,2.307692308,0,3.076923077,8.461538462,13.07692308,6.153846154,0,28.46153846,17.69230769,1.538461538,11.53846154,0.729927007,52.55474453,44.52554745,2.189781022,23.4375,14.0625,32.03125,30.46875,52.63157895,11.27819549,25.56390977,10.52631579,4.666666667,56.66666667,5.333333333,0,0,25.33333333,0,0.666666667,0,0,0.666666667,44.66666667,29.33333333,0,46,1.342281879,3.355704698,0,0,0,58.38926175,2.013422819,0,0,0,0,3.355704698,22.14765101,2.013422819,28.8590604,1.369863014,11.64383562,1.369863014,0,0,63.01369863,2.054794521,0,0,2.054794521,0.684931507,26.71232877,6.849315068,0,10.95890411,1.438848921,37.41007194,4.316546763,0,0,23.02158273,0,0,0,0,1.438848921,61.15107914,20.14388489,0.71942446,16.54676259,4.895104895,50.34965035,35.66433566,9.090909091
111,3.424657534,0,35.61643836,0,0.684931507,0,15.75342466,40.4109589,4.109589041,0,9.523809524,0,0,0,58.73015873,0,0,0,0,2.380952381,79.36507937,55.55555556,0,12.6984127,2.564102564,8.547008547,0.854700855,1.709401709,0,69.23076923,0,0,0,0,0,77.77777778,50.42735043,2.564102564,5.982905983,0,1.418439716,0,0,2.127659574,31.20567376,3.546099291,0,0,0,0,0,78.72340426,0,7.80141844,86.5248227,0,4.255319149,9.219858156,2.727272727,9.090909091,0,0,0,73.63636364,0,0,0,2.727272727,0,3.636363636,27.27272727,0,5.454545455,1.754385965,26.31578947,38.59649123,0.877192982,24.56140351,7.894736842,1.086956522,2.173913043,0,3.260869565,0,40.2173913,0,0,0,0,0,59.7826087,41.30434783,0,5.434782609,3.597122302,12.94964029,0,14.38848921,0,7.913669065,10.07194245,6.474820144,40.28776978,2.158273381,8.633093525,0,5.555555556,0.694444444,0,0,26.38888889,2.083333333,0,0,0,2.083333333,0,75.69444444,1.388888889,7.638888889,0,0,0.662251656,0,0,14.56953642,6.622516556,0,0,0,0,1.324503311,84.10596026,0,7.284768212,0,4.081632653,0,0,1.360544218,0,0,0,0,0,96.59863946,1.360544218,0,2.040816327,6.666666667,2,92.66666667,2.013422819,2.013422819,0.67114094,1.342281879,0,71.1409396,1.342281879,0,0,0,2.013422819,18.12080537,22.81879195,0,10.73825503,0,5.042016807,0,0,0,27.73109244,1.680672269,0,0,2.521008403,0,66.38655462,59.66386555,0,2.521008403,2.4,5.6,0,0,0,72,1.6,0,0,0,0,24.8,27.2,2.4,7.2,0,0,0.694444444,0,0,27.08333333,2.083333333,0,0,2.083333333,0,0,79.86111111,0,10.41666667,45.94594595,33.78378378,2.702702703,13.51351351,4.054054054,2.083333333,67.36111111,0,1.388888889,29.16666667,3.521126761,0,0,0,0.704225352,1.408450704,0,5.633802817,1.408450704,6.338028169,4.225352113,0,2.816901408,73.94366197,64.48598131,1.869158879,5.607476636,28.03738318,36.19047619,1.904761905,2.857142857,59.04761905,84.82758621,2.068965517,2.068965517,11.03448276,4.054054054,8.108108108,0.675675676,4.054054054,0,61.48648649,1.351351351,0,0,0,0,46.62162162,56.75675676,0,10.13513514,0,3.546099291,0,0,2.127659574,41.13475177,0,0,0,0,0,58.15602837,1.418439716,0,9.219858156,0,9.803921569,1.960784314,1.960784314,0,13.7254902,0,0,0,0,0,86.92810458,3.921568627,0,2.614379085,2.013422819,6.040268456,0.67114094,1.342281879,1.342281879,71.81208054,0,0,0,2.013422819,0,7.382550336,18.12080537,0,7.382550336,17.21311475,2.459016393,4.918032787,75.40983607
